Date,Revenue,Cost_of_revenue,Gross_profit,Operating_expenses,Other_operating_expenses,Total_operating_expenses,Operating_income,Interest_Expense,Other_income__expense_,Income_before_taxes,Provision_for_income_taxes,Net_income_from_continuing_operations,Net_income,Net_income_available_to_common_shareholders,Earnings_per_share,Weighted_average_shares_outstanding,EBITDA,Symbol,Close,Ytd_close,OneDayMomentum,Dummy
2014-02-26,,,,,,,,,,,,,,,,,,8355,5.39,5.39,0.0,False
2014-02-27,,,,,,,,,,,,,,,,,,8355,5.39,5.39,0.0,False
2014-02-28,,,,,,,,,,,,,,,,,,8355,5.39,5.39,0.0,False
2014-03-01,,,,,,,,,,,,,,,,,,8355,5.39,5.39,0.0,False
2014-03-02,,,,,,,,,,,,,,,,,,8355,5.39,5.39,0.0,False
2014-03-03,,,,,,,,,,,,,,,,,,8355,5.39,5.39,0.0,False
2014-03-04,,,,,,,,,,,,,,,,,,8355,5.39,5.39,0.0,False
2014-03-05,,,,,,,,,,,,,,,,,,8355,5.39,5.39,0.0,False
2014-03-06,,,,,,,,,,,,,,,,,,8355,5.39,5.39,0.0,False
2014-03-07,,,,,,,,,,,,,,,,,,8355,5.39,5.39,0.0,False
2014-03-08,,,,,,,,,,,,,,,,,,8355,5.39,5.39,0.0,False
2014-03-09,,,,,,,,,,,,,,,,,,8355,5.39,5.39,0.0,False
2014-03-10,,,,,,,,,,,,,,,,,,8355,5.39,5.39,0.0,False
2014-03-11,,,,,,,,,,,,,,,,,,8355,5.39,5.39,0.0,False
2014-03-12,,,,,,,,,,,,,,,,,,8355,5.39,5.39,0.0,False
2014-03-13,,,,,,,,,,,,,,,,,,8355,5.39,5.39,0.0,False
2014-03-14,,,,,,,,,,,,,,,,,,8355,5.39,5.39,0.0,False
2014-03-15,,,,,,,,,,,,,,,,,,8355,5.39,5.39,0.0,False
2014-03-16,,,,,,,,,,,,,,,,,,8355,5.39,5.39,0.0,False
2014-03-17,,,,,,,,,,,,,,,,,,8355,5.39,5.39,0.0,False
2014-03-18,,,,,,,,,,,,,,,,,,8355,5.39,5.39,0.0,False
2014-03-19,,,,,,,,,,,,,,,,,,8355,5.39,5.39,0.0,False
2014-03-20,,,,,,,,,,,,,,,,,,8355,5.39,5.39,0.0,False
2014-03-21,,,,,,,,,,,,,,,,,,8355,5.39,5.39,0.0,False
2014-03-22,,,,,,,,,,,,,,,,,,8355,5.39,5.39,0.0,False
2014-03-23,,,,,,,,,,,,,,,,,,8355,5.39,5.39,0.0,False
2014-03-24,,,,,,,,,,,,,,,,,,8355,5.39,5.39,0.0,False
2014-03-25,,,,,,,,,,,,,,,,,,8355,5.39,5.39,0.0,False
2014-03-26,,,,,,,,,,,,,,,,,,8355,5.39,5.39,0.0,False
2014-03-27,,,,,,,,,,,,,,,,,,8355,5.39,5.39,0.0,False
2014-03-28,,,,,,,,,,,,,,,,,,8355,5.39,5.39,0.0,False
2014-03-29,,,,,,,,,,,,,,,,,,8355,5.39,5.39,0.0,False
2014-03-30,,,,,,,,,,,,,,,,,,8355,5.39,5.39,0.0,False
2014-03-31,,,,,,,,,,,,,,,,,,8355,5.39,5.39,0.0,False
2014-04-01,,,,,,,,,,,,,,,,,,8355,5.39,5.39,0.0,False
2014-04-02,,,,,,,,,,,,,,,,,,8355,5.39,5.39,0.0,False
2014-04-03,,,,,,,,,,,,,,,,,,8355,5.39,5.39,0.0,False
2014-04-04,,,,,,,,,,,,,,,,,,8355,5.39,5.39,0.0,False
2014-04-05,,,,,,,,,,,,,,,,,,8355,5.39,5.39,0.0,False
2014-04-06,,,,,,,,,,,,,,,,,,8355,5.39,5.39,0.0,False
2014-04-07,,,,,,,,,,,,,,,,,,8355,5.39,5.39,0.0,False
2014-04-08,,,,,,,,,,,,,,,,,,8355,5.39,5.39,0.0,False
2014-04-09,,,,,,,,,,,,,,,,,,8355,5.39,5.39,0.0,False
2014-04-10,,,,,,,,,,,,,,,,,,8355,5.39,5.39,0.0,False
2014-04-11,,,,,,,,,,,,,,,,,,8355,5.39,5.39,0.0,False
2014-04-12,,,,,,,,,,,,,,,,,,8355,5.39,5.39,0.0,False
2014-04-13,,,,,,,,,,,,,,,,,,8355,5.39,5.39,0.0,False
2014-04-14,,,,,,,,,,,,,,,,,,8355,5.39,5.39,0.0,False
2014-04-15,,,,,,,,,,,,,,,,,,8355,5.39,5.39,0.0,False
2014-04-16,,,,,,,,,,,,,,,,,,8355,5.39,5.39,0.0,False
2014-04-17,,,,,,,,,,,,,,,,,,8355,5.39,5.39,0.0,False
2014-04-18,,,,,,,,,,,,,,,,,,8355,5.39,5.39,0.0,False
2014-04-19,,,,,,,,,,,,,,,,,,8355,5.39,5.39,0.0,False
2014-04-20,,,,,,,,,,,,,,,,,,8355,5.39,5.39,0.0,False
2014-04-21,,,,,,,,,,,,,,,,,,8355,5.39,5.39,0.0,False
2014-04-22,,,,,,,,,,,,,,,,,,8355,5.39,5.39,0.0,False
2014-04-23,,,,,,,,,,,,,,,,,,8355,5.39,5.39,0.0,False
2014-04-24,,,,,,,,,,,,,,,,,,8355,5.39,5.39,0.0,False
2014-04-25,,,,,,,,,,,,,,,,,,8355,5.39,5.39,0.0,False
2014-04-26,,,,,,,,,,,,,,,,,,8355,5.39,5.39,0.0,False
2014-04-27,,,,,,,,,,,,,,,,,,8355,5.39,5.39,0.0,False
2014-04-28,,,,,,,,,,,,,,,,,,8355,5.39,5.39,0.0,False
2014-04-29,,,,,,,,,,,,,,,,,,8355,5.39,5.39,0.0,False
2014-04-30,,,,,,,,,,,,,,,,,,8355,5.39,5.39,0.0,False
2014-05-01,,,,,,,,,,,,,,,,,,8355,5.39,5.39,0.0,False
2014-05-02,,,,,,,,,,,,,,,,,,8355,5.39,5.39,0.0,False
2014-05-03,,,,,,,,,,,,,,,,,,8355,5.39,5.39,0.0,False
2014-05-04,,,,,,,,,,,,,,,,,,8355,5.39,5.39,0.0,False
2014-05-05,,,,,,,,,,,,,,,,,,8355,5.39,5.39,0.0,False
2014-05-06,,,,,,,,,,,,,,,,,,8355,5.39,5.39,0.0,False
2014-05-07,,,,,,,,,,,,,,,,,,8355,5.39,5.39,0.0,False
2014-05-08,,,,,,,,,,,,,,,,,,8355,5.39,5.39,0.0,False
2014-05-09,,,,,,,,,,,,,,,,,,8355,5.39,5.39,0.0,False
2014-05-10,,,,,,,,,,,,,,,,,,8355,5.39,5.39,0.0,False
2014-05-11,,,,,,,,,,,,,,,,,,8355,5.39,5.39,0.0,False
2014-05-12,,,,,,,,,,,,,,,,,,8355,5.39,5.39,0.0,False
2014-05-13,,,,,,,,,,,,,,,,,,8355,5.39,5.39,0.0,False
2014-05-14,,,,,,,,,,,,,,,,,,8355,5.39,5.39,0.0,False
2014-05-15,,,,,,,,,,,,,,,,,,8355,5.39,5.39,0.0,False
2014-05-16,,,,,,,,,,,,,,,,,,8355,5.39,5.39,0.0,False
2014-05-17,,,,,,,,,,,,,,,,,,8355,5.39,5.39,0.0,False
2014-05-18,,,,,,,,,,,,,,,,,,8355,5.39,5.39,0.0,False
2014-05-19,,,,,,,,,,,,,,,,,,8355,5.39,5.39,0.0,False
2014-05-20,,,,,,,,,,,,,,,,,,8355,5.39,5.39,0.0,False
2014-05-21,,,,,,,,,,,,,,,,,,8355,5.39,5.39,0.0,False
2014-05-22,,,,,,,,,,,,,,,,,,8355,5.39,5.39,0.0,False
2014-05-23,,,,,,,,,,,,,,,,,,8355,5.39,5.39,0.0,False
2014-05-24,,,,,,,,,,,,,,,,,,8355,5.39,5.39,0.0,False
2014-05-25,,,,,,,,,,,,,,,,,,8355,5.39,5.39,0.0,False
2014-05-26,,,,,,,,,,,,,,,,,,8355,5.39,5.39,0.0,False
2014-05-27,,,,,,,,,,,,,,,,,,8355,5.39,5.39,0.0,False
2014-05-28,,,,,,,,,,,,,,,,,,8355,5.39,5.39,0.0,False
2014-05-29,,,,,,,,,,,,,,,,,,8355,5.39,5.39,0.0,False
2014-05-30,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-05-31,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-06-01,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-06-02,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-06-03,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-06-04,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-06-05,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-06-06,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-06-07,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-06-08,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-06-09,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-06-10,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-06-11,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-06-12,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-06-13,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-06-14,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-06-15,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-06-16,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-06-17,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-06-18,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-06-19,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-06-20,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-06-21,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-06-22,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-06-23,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-06-24,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-06-25,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-06-26,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-06-27,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-06-28,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-06-29,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-06-30,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-07-01,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-07-02,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-07-03,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-07-04,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-07-05,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-07-06,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-07-07,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-07-08,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-07-09,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-07-10,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-07-11,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-07-12,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-07-13,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-07-14,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-07-15,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-07-16,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-07-17,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-07-18,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-07-19,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-07-20,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-07-21,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-07-22,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-07-23,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-07-24,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-07-25,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-07-26,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-07-27,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-07-28,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-07-29,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-07-30,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-07-31,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-08-01,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-08-02,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-08-03,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-08-04,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-08-05,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-08-06,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-08-07,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-08-08,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-08-09,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-08-10,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-08-11,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-08-12,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-08-13,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-08-14,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-08-15,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-08-16,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-08-17,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-08-18,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-08-19,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-08-20,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-08-21,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-08-22,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-08-23,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-08-24,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-08-25,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-08-26,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-08-27,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-08-28,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-08-29,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-08-30,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-08-31,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-09-01,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-09-02,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-09-03,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-09-04,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-09-05,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-09-06,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-09-07,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-09-08,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-09-09,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-09-10,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-09-11,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-09-12,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-09-13,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-09-14,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-09-15,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-09-16,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-09-17,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-09-18,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-09-19,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-09-20,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-09-21,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-09-22,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-09-23,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-09-24,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-09-25,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
2014-09-26,102.0,64.0,39.0,,1.0,1.0,38.0,0.0,2.0,39.0,3.0,36.0,36.0,36.0,,,42.0,8355,5.39,5.39,0.0,False
